Weather_key,Location_key,Date_key,max_temperature_v,min_temperature_v,avg_temperature_v,precipitation_v,snow_v,location
2033,,12174,19.54,7.48,13.51,75.16,0.21,ottawa
2034,,12205,24.42,12.88,18.650000000000002,103.48,0.0,ottawa
2035,,12235,26.99,15.39,21.189999999999998,92.83,0.0,ottawa
2036,,12266,25.88,14.39,20.134999999999998,84.37,0.0,ottawa
2037,,12297,21.25,9.78,15.515,86.33,0.0,ottawa
2038,,12327,13.4,3.65,8.525,88.02,2.46,ottawa
2039,,12358,5.75,-2.61,1.57,70.0,19.38,ottawa
2040,,12388,-1.62,-9.21,-5.415000000000001,73.99,53.77,ottawa
2041,,1,-7.83,-17.45,-12.64,88.56,,quebec
2042,,32,-5.96,-15.84,-10.9,78.27,,quebec
2043,,60,0.07,-9.42,-4.675,84.48,,quebec
2044,,91,7.89,-1.49,3.1999999999999997,77.27,,quebec
2045,,121,16.8,4.97,10.885,103.78,,quebec
2046,,152,22.31,10.3,16.305,110.57,,quebec
2047,,182,24.9,13.16,19.03,117.72,,quebec
2048,,213,23.18,11.94,17.56,117.04,,quebec
2049,,244,17.9,7.14,12.52,123.9,,quebec
2050,,274,11.03,1.93,6.4799999999999995,93.48,,quebec
2051,,305,3.02,-4.03,-0.5050000000000001,105.67,,quebec
2052,,335,-5.02,-13.38,-9.2,107.82,,quebec
2053,,366,-7.68,-17.29,-12.485,89.97,,quebec
2054,,397,-6.04,-16.07,-11.055,74.41,,quebec
2055,,425,0.14,-9.43,-4.645,85.0,,quebec
2056,,456,7.95,-1.47,3.24,75.49,,quebec
2057,,486,16.67,4.86,10.765,104.71,,quebec
2058,,517,22.24,10.3,16.27,110.17,,quebec
2059,,547,24.91,13.19,19.05,116.95,,quebec
2060,,578,23.14,12.01,17.575,119.57,,quebec
2061,,609,17.86,7.09,12.475,123.7,,quebec
2062,,639,11.02,1.96,6.49,96.05,,quebec
2063,,670,2.93,-4.12,-0.595,106.05,,quebec
2064,,700,-4.92,-13.34,-9.129999999999999,108.93,,quebec
2065,,731,-7.61,-17.29,-12.45,91.16,,quebec
2066,,762,-6.02,-16.06,-11.04,73.95,,quebec
2067,,791,0.21,-9.36,-4.574999999999999,85.62,,quebec
2068,,822,8.01,-1.45,3.28,75.35,,quebec
2069,,852,16.79,4.92,10.855,105.46,,quebec
2070,,883,22.32,10.36,16.34,107.43,,quebec
2071,,913,24.94,13.19,19.065,116.2,,quebec
2072,,944,23.17,12.06,17.615000000000002,121.21,,quebec
2073,,975,17.7,6.97,12.334999999999999,122.55,,quebec
2074,,1005,10.96,1.94,6.45,99.93,,quebec
2075,,1036,2.91,-4.16,-0.625,104.36,,quebec
2076,,1066,-5.0,-13.47,-9.235,107.09,,quebec
2077,,1097,-7.64,-17.25,-12.445,90.72,,quebec
2078,,1128,-5.98,-16.0,-10.99,73.38,,quebec
2079,,1156,0.04,-9.51,-4.735,88.4,,quebec
2080,,1187,8.02,-1.47,3.275,73.21,,quebec
2081,,1217,16.88,4.9,10.89,104.4,,quebec
2082,,1248,22.25,10.38,16.315,107.38,,quebec
2083,,1278,24.93,13.19,19.06,120.07,,quebec
2084,,1309,23.11,12.09,17.6,122.52,,quebec
2085,,1340,17.76,7.0,12.38,120.49,,quebec
2086,,1370,10.9,1.86,6.38,99.69,,quebec
2087,,1401,2.89,-4.15,-0.6300000000000001,105.94,,quebec
2088,,1431,-4.93,-13.34,-9.135,104.38,,quebec
2089,,1462,-7.64,-17.3,-12.47,90.29,,quebec
2090,,1493,-6.0,-16.03,-11.015,71.46,,quebec
2091,,1521,0.07,-9.5,-4.715,87.55,,quebec
2092,,1552,8.04,-1.4,3.3199999999999994,75.59,,quebec
2093,,1582,16.87,5.01,10.940000000000001,105.61,,quebec
2094,,1613,22.18,10.39,16.285,109.36,,quebec
2095,,1643,24.92,13.21,19.065,119.62,,quebec
2096,,1674,23.25,12.21,17.73,120.41,,quebec
2097,,1705,17.77,7.11,12.44,121.08,,quebec
2098,,1735,10.7,1.74,6.22,102.97,,quebec
2099,,1766,2.79,-4.27,-0.7399999999999998,105.42,,quebec
2100,,1796,-4.77,-13.19,-8.98,106.14,,quebec
2101,,1827,-7.9,-17.63,-12.765,88.94,,quebec
2102,,1858,-6.11,-16.11,-11.11,71.13,,quebec
2103,,1886,0.08,-9.46,-4.69,85.93,,quebec
2104,,1917,7.96,-1.41,3.275,77.92,,quebec
2105,,1947,16.81,4.98,10.895,106.73,,quebec
2106,,1978,22.19,10.49,16.34,112.49,,quebec
2107,,2008,24.94,13.24,19.09,122.56,,quebec
2108,,2039,23.28,12.23,17.755000000000003,119.21,,quebec
2109,,2070,17.75,7.19,12.47,123.14,,quebec
2110,,2100,10.81,1.83,6.32,102.3,,quebec
2111,,2131,2.88,-4.16,-0.6400000000000001,104.76,,quebec
2112,,2161,-4.71,-13.14,-8.925,104.32,,quebec
2113,,2192,-7.79,-17.42,-12.605,90.16,,quebec
2114,,2223,-6.15,-16.1,-11.125,69.21,,quebec
2115,,2252,0.08,-9.41,-4.665,88.17,,quebec
2116,,2283,7.86,-1.42,3.22,78.54,,quebec
2117,,2313,16.81,5.03,10.92,109.81,,quebec
2118,,2344,22.23,10.57,16.4,111.87,,quebec
2119,,2374,25.05,13.4,19.225,123.51,,quebec
2120,,2405,23.37,12.3,17.835,116.03,,quebec
2121,,2436,17.69,7.15,12.420000000000002,120.78,,quebec
2122,,2466,10.95,1.96,6.455,101.76,,quebec
2123,,2497,2.92,-4.16,-0.6200000000000001,105.0,,quebec
2124,,2527,-4.75,-13.25,-9.0,103.82,,quebec
2125,,2558,-7.83,-17.51,-12.670000000000002,88.23,,quebec
2126,,2589,-6.21,-16.1,-11.155000000000001,71.08,,quebec
2127,,2617,0.07,-9.44,-4.685,84.54,,quebec
2128,,2648,7.83,-1.37,3.23,83.76,,quebec
2129,,2678,16.83,5.07,10.95,109.65,,quebec
2130,,2709,22.21,10.64,16.425,114.05,,quebec
2131,,2739,24.98,13.44,19.21,128.37,,quebec
2132,,2770,23.44,12.33,17.885,114.08,,quebec
2133,,2801,17.74,7.27,12.504999999999999,119.3,,quebec
2134,,2831,10.93,1.96,6.445,102.48,,quebec
2135,,2862,2.83,-4.27,-0.7199999999999998,101.29,,quebec
2136,,2892,-4.65,-13.1,-8.875,105.75,,quebec
2137,,2923,-7.9,-17.62,-12.760000000000002,89.85,,quebec
2138,,2954,-6.09,-15.88,-10.985,73.4,,quebec
2139,,2982,0.1,-9.36,-4.63,86.27,,quebec
2140,,3013,7.84,-1.36,3.2399999999999998,83.52,,quebec
2141,,3043,16.85,5.13,10.99,110.33,,quebec
2142,,3074,22.22,10.62,16.419999999999998,111.13,,quebec
2143,,3104,24.95,13.41,19.18,124.76,,quebec
2144,,3135,23.42,12.3,17.86,114.15,,quebec
2145,,3166,17.71,7.3,12.505,119.41,,quebec
2146,,3196,10.95,1.93,6.4399999999999995,99.72,,quebec
2147,,3227,2.86,-4.27,-0.7049999999999998,101.13,,quebec
2148,,3257,-4.67,-13.11,-8.89,104.02,,quebec
2149,,3288,-7.73,-17.36,-12.545,91.31,,quebec
2150,,3319,-5.81,-15.56,-10.685,73.65,,quebec
2151,,3347,0.12,-9.31,-4.595000000000001,87.71,,quebec
2152,,3378,7.87,-1.31,3.2800000000000002,82.1,,quebec
2153,,3408,16.97,5.26,11.114999999999998,109.05,,quebec
2154,,3439,22.26,10.68,16.47,113.77,,quebec
2155,,3469,24.91,13.47,19.19,126.18,,quebec
2156,,3500,23.5,12.43,17.965,115.99,,quebec
2157,,3531,17.63,7.27,12.45,120.75,,quebec
2158,,3561,10.88,1.89,6.385000000000001,100.29,,quebec
2159,,3592,2.93,-4.19,-0.6300000000000001,102.0,,quebec
2160,,3622,-4.54,-13.01,-8.775,102.73,,quebec
2161,,3653,-7.82,-17.52,-12.67,92.26,,quebec
2162,,3684,-5.77,-15.64,-10.705,74.2,,quebec
2163,,3713,0.17,-9.21,-4.5200000000000005,87.56,,quebec
2164,,3744,7.94,-1.21,3.365,79.93,,quebec
2165,,3774,17.17,5.4,11.285,104.97,,quebec
2166,,3805,22.36,10.74,16.55,114.91,,quebec
2167,,3835,24.93,13.55,19.240000000000002,127.29,,quebec
2168,,3866,23.46,12.4,17.93,114.68,,quebec
2169,,3897,17.77,7.4,12.585,123.68,,quebec
2170,,3927,10.86,1.87,6.365,101.58,,quebec
2171,,3958,2.98,-4.18,-0.5999999999999999,100.81,,quebec
2172,,3988,-4.5,-12.95,-8.725,101.62,,quebec
2173,,4019,-7.7,-17.44,-12.57,94.68,,quebec
2174,,4050,-5.71,-15.53,-10.62,72.82,,quebec
2175,,4078,0.29,-9.05,-4.380000000000001,86.43,,quebec
2176,,4109,7.94,-1.16,3.39,80.91,,quebec
2177,,4139,17.17,5.44,11.305000000000001,105.08,,quebec
2178,,4170,22.32,10.76,16.54,115.99,,quebec
2179,,4200,24.87,13.5,19.185000000000002,125.43,,quebec
2180,,4231,23.44,12.42,17.93,114.49,,quebec
2181,,4262,17.78,7.4,12.59,122.51,,quebec
2182,,4292,10.78,1.81,6.295,98.64,,quebec
2183,,4323,2.95,-4.14,-0.5949999999999998,99.33,,quebec
2184,,4353,-4.48,-12.95,-8.715,104.65,,quebec
2185,,4384,-7.6,-17.34,-12.469999999999999,92.5,,quebec
2186,,4415,-5.7,-15.59,-10.645,71.28,,quebec
2187,,4443,0.27,-9.07,-4.4,84.77,,quebec
2188,,4474,8.01,-1.15,3.4299999999999997,80.72,,quebec
2189,,4504,17.27,5.51,11.39,103.71,,quebec
2190,,4535,22.34,10.85,16.595,116.12,,quebec
2191,,4565,24.84,13.5,19.17,124.04,,quebec
2192,,4596,23.53,12.46,17.995,111.03,,quebec
2193,,4627,17.76,7.38,12.57,121.11,,quebec
2194,,4657,10.73,1.77,6.25,98.53,,quebec
2195,,4688,3.05,-4.02,-0.4849999999999999,99.26,,quebec
2196,,4718,-4.27,-12.63,-8.45,102.42,,quebec
2197,,4749,-7.54,-17.13,-12.334999999999999,91.88,,quebec
2198,,4780,-5.54,-15.42,-10.48,71.79,,quebec
2199,,4808,0.36,-8.99,-4.315,82.43,,quebec
2200,,4839,8.1,-1.06,3.5199999999999996,83.19,,quebec
2201,,4869,17.16,5.48,11.32,104.07,,quebec
2202,,4900,22.34,10.81,16.575,114.56,,quebec
2203,,4930,24.87,13.54,19.205,121.18,,quebec
2204,,4961,23.69,12.52,18.105,105.37,,quebec
2205,,4992,17.87,7.47,12.67,120.42,,quebec
2206,,5022,10.75,1.81,6.28,96.93,,quebec
2207,,5053,3.04,-4.04,-0.5,99.36,,quebec
2208,,5083,-4.17,-12.52,-8.344999999999999,98.99,,quebec
2209,,5114,-7.68,-17.23,-12.455,89.94,,quebec
2210,,5145,-5.58,-15.47,-10.525,70.07,,quebec
2211,,5174,0.24,-9.21,-4.485,81.51,,quebec
2212,,5205,8.04,-1.17,3.4349999999999996,82.52,,quebec
2213,,5235,17.24,5.48,11.36,100.72,,quebec
2214,,5266,22.32,10.75,16.535,113.42,,quebec
2215,,5296,24.77,13.48,19.125,121.57,,quebec
2216,,5327,23.63,12.47,18.05,103.21,,quebec
2217,,5358,18.0,7.56,12.78,119.08,,quebec
2218,,5388,10.71,1.78,6.245,96.95,,quebec
2219,,5419,3.15,-4.02,-0.43499999999999983,101.44,,quebec
2220,,5449,-4.16,-12.52,-8.34,98.9,,quebec
2221,,5480,-7.85,-17.33,-12.59,87.75,,quebec
2222,,5511,-5.46,-15.4,-10.43,69.74,,quebec
2223,,5539,0.35,-9.11,-4.38,81.14,,quebec
2224,,5570,8.12,-1.13,3.4949999999999997,81.63,,quebec
2225,,5600,17.37,5.53,11.450000000000001,98.62,,quebec
2226,,5631,22.27,10.67,16.47,113.16,,quebec
2227,,5661,24.77,13.51,19.14,120.53,,quebec
2228,,5692,23.61,12.48,18.045,103.74,,quebec
2229,,5723,18.11,7.62,12.865,119.66,,quebec
2230,,5753,10.88,1.91,6.3950000000000005,96.49,,quebec
2231,,5784,3.15,-4.02,-0.43499999999999983,102.48,,quebec
2232,,5814,-4.26,-12.71,-8.485,100.25,,quebec
2233,,5845,-7.92,-17.45,-12.684999999999999,85.82,,quebec
2234,,5876,-5.37,-15.36,-10.365,69.9,,quebec
2235,,5904,0.34,-9.04,-4.35,79.46,,quebec
2236,,5935,8.24,-1.04,3.6,85.08,,quebec
2237,,5965,17.24,5.52,11.379999999999999,96.48,,quebec
2238,,5996,22.28,10.68,16.48,113.25,,quebec
2239,,6026,24.76,13.47,19.115000000000002,117.67,,quebec
2240,,6057,23.65,12.51,18.08,107.19,,quebec
2241,,6088,18.2,7.69,12.945,121.93,,quebec
2242,,6118,10.87,2.01,6.4399999999999995,98.81,,quebec
2243,,6149,3.11,-4.03,-0.4600000000000002,101.79,,quebec
2244,,6179,-4.19,-12.56,-8.375,100.0,,quebec
2245,,6210,-7.7,-17.12,-12.41,86.64,,quebec
2246,,6241,-5.42,-15.3,-10.36,69.34,,quebec
2247,,6269,0.42,-8.86,-4.22,77.27,,quebec
2248,,6300,8.32,-0.97,3.6750000000000003,85.01,,quebec
2249,,6330,17.27,5.6,11.434999999999999,94.14,,quebec
2250,,6361,22.25,10.71,16.48,111.82,,quebec
2251,,6391,24.86,13.55,19.205,114.53,,quebec
2252,,6422,23.66,12.49,18.075,105.61,,quebec
2253,,6453,18.24,7.72,12.979999999999999,122.24,,quebec
2254,,6483,10.91,2.08,6.495,103.06,,quebec
2255,,6514,3.31,-3.86,-0.2749999999999999,102.48,,quebec
2256,,6544,-3.93,-12.2,-8.065,98.65,,quebec
2257,,6575,-7.56,-17.01,-12.285,86.88,,quebec
2258,,6606,-5.49,-15.44,-10.465,68.64,,quebec
2259,,6635,0.3,-9.04,-4.369999999999999,77.7,,quebec
2260,,6666,8.3,-0.9,3.7,86.83,,quebec
2261,,6696,17.2,5.61,11.405,95.17,,quebec
2262,,6727,22.34,10.71,16.525,111.72,,quebec
2263,,6757,24.86,13.6,19.23,116.88,,quebec
2264,,6788,23.69,12.49,18.09,106.53,,quebec
2265,,6819,18.38,7.74,13.059999999999999,120.79,,quebec
2266,,6849,11.02,2.17,6.595,102.2,,quebec
2267,,6880,3.25,-3.9,-0.32499999999999996,102.18,,quebec
2268,,6910,-3.92,-12.21,-8.065000000000001,99.3,,quebec
2269,,6941,-7.43,-16.94,-12.185,85.15,,quebec
2270,,6972,-5.42,-15.41,-10.415,73.3,,quebec
2271,,7000,0.31,-9.04,-4.364999999999999,79.32,,quebec
2272,,7031,8.41,-0.8,3.805,86.93,,quebec
2273,,7061,17.07,5.58,11.325,95.83,,quebec
2274,,7092,22.33,10.78,16.555,115.43,,quebec
2275,,7122,24.83,13.67,19.25,119.63,,quebec
2276,,7153,23.64,12.55,18.095,106.84,,quebec
2277,,7184,18.47,7.9,13.184999999999999,121.72,,quebec
2278,,7214,11.06,2.2,6.630000000000001,101.1,,quebec
2279,,7245,3.3,-3.71,-0.20500000000000007,100.97,,quebec
2280,,7275,-3.88,-12.22,-8.05,99.51,,quebec
2281,,7306,-7.57,-17.16,-12.365,84.11,,quebec
2282,,7337,-5.21,-15.23,-10.22,74.49,,quebec
2283,,7365,0.25,-9.15,-4.45,77.74,,quebec
2284,,7396,8.47,-0.79,3.8400000000000003,87.79,,quebec
2285,,7426,17.02,5.53,11.275,95.72,,quebec
2286,,7457,22.28,10.78,16.53,114.62,,quebec
2287,,7487,24.69,13.66,19.175,122.79,,quebec
2288,,7518,23.74,12.63,18.185,102.88,,quebec
2289,,7549,18.53,7.95,13.24,118.44,,quebec
2290,,7579,10.99,2.17,6.58,102.52,,quebec
2291,,7610,3.38,-3.69,-0.15500000000000003,99.16,,quebec
2292,,7640,-3.9,-12.16,-8.03,99.56,,quebec
2293,,7671,-7.49,-16.99,-12.239999999999998,85.11,,quebec
2294,,7702,-5.06,-14.95,-10.004999999999999,74.51,,quebec
2295,,7730,0.42,-8.95,-4.265,76.05,,quebec
2296,,7761,8.6,-0.73,3.9349999999999996,85.76,,quebec
2297,,7791,17.11,5.56,11.334999999999999,94.55,,quebec
2298,,7822,22.34,10.85,16.595,115.41,,quebec
2299,,7852,24.8,13.75,19.275,120.0,,quebec
2300,,7883,23.75,12.63,18.19,103.11,,quebec
2301,,7914,18.57,8.07,13.32,117.48,,quebec
2302,,7944,11.08,2.22,6.65,101.02,,quebec
2303,,7975,3.47,-3.62,-0.07499999999999996,100.96,,quebec
2304,,8005,-3.71,-11.86,-7.785,101.15,,quebec
2305,,8036,-7.34,-16.74,-12.04,84.85,,quebec
2306,,8067,-5.23,-15.11,-10.17,73.25,,quebec
2307,,8096,0.38,-9.03,-4.324999999999999,79.15,,quebec
2308,,8127,8.52,-0.71,3.905,85.9,,quebec
2309,,8157,17.07,5.63,11.35,94.82,,quebec
2310,,8188,22.35,10.89,16.62,112.36,,quebec
2311,,8218,24.83,13.8,19.314999999999998,121.19,,quebec
2312,,8249,23.76,12.69,18.225,104.88,,quebec
2313,,8280,18.67,8.14,13.405000000000001,115.76,,quebec
2314,,8310,11.18,2.34,6.76,99.39,,quebec
2315,,8341,3.6,-3.56,0.020000000000000018,100.89,,quebec
2316,,8371,-3.67,-11.91,-7.79,103.23,,quebec
2317,,8402,-7.15,-16.5,-11.825,85.68,,quebec
2318,,8433,-5.1,-15.06,-10.08,73.45,,quebec
2319,,8461,0.52,-8.88,-4.180000000000001,77.79,,quebec
2320,,8492,8.65,-0.58,4.035,85.43,,quebec
2321,,8522,17.09,5.67,11.379999999999999,97.68,,quebec
2322,,8553,22.43,10.96,16.695,114.18,,quebec
2323,,8583,24.87,13.84,19.355,121.45,,quebec
2324,,8614,23.9,12.84,18.369999999999997,103.58,,quebec
2325,,8645,18.73,8.09,13.41,114.41,,quebec
2326,,8675,11.16,2.38,6.77,103.04,,quebec
2327,,8706,3.59,-3.65,-0.030000000000000027,96.79,,quebec
2328,,8736,-3.69,-11.93,-7.81,103.68,,quebec
2329,,8767,-7.17,-16.62,-11.895,85.98,,quebec
2330,,8798,-5.13,-15.11,-10.12,71.97,,quebec
2331,,8826,0.54,-8.84,-4.15,77.06,,quebec
2332,,8857,8.72,-0.65,4.035,82.45,,quebec
2333,,8887,17.28,5.73,11.505,98.16,,quebec
2334,,8918,22.29,10.91,16.6,116.64,,quebec
2335,,8948,24.87,13.84,19.355,123.19,,quebec
2336,,8979,23.84,12.81,18.325,104.9,,quebec
2337,,9010,18.63,8.07,13.35,113.71,,quebec
2338,,9040,11.2,2.4,6.8,103.06,,quebec
2339,,9071,3.58,-3.74,-0.08000000000000007,94.6,,quebec
2340,,9101,-3.74,-11.99,-7.865,101.03,,quebec
2341,,9132,-7.13,-16.61,-11.87,87.48,,quebec
2342,,9163,-5.28,-15.45,-10.365,70.91,,quebec
2343,,9191,0.54,-9.01,-4.234999999999999,77.43,,quebec
2344,,9222,8.67,-0.73,3.9699999999999998,85.7,,quebec
2345,,9252,17.36,5.77,11.565,95.93,,quebec
2346,,9283,22.33,10.95,16.64,116.17,,quebec
2347,,9313,24.86,13.82,19.34,122.7,,quebec
2348,,9344,23.81,12.74,18.275,107.9,,quebec
2349,,9375,18.68,8.15,13.415,114.98,,quebec
2350,,9405,11.2,2.46,6.83,105.8,,quebec
2351,,9436,3.54,-3.77,-0.11499999999999999,93.48,,quebec
2352,,9466,-3.72,-11.93,-7.825,101.38,,quebec
2353,,9497,-7.06,-16.68,-11.87,89.89,,quebec
2354,,9528,-5.51,-15.82,-10.665,69.27,,quebec
2355,,9557,0.49,-9.17,-4.34,76.4,,quebec
2356,,9588,8.72,-0.75,3.9850000000000003,86.77,,quebec
2357,,9618,17.47,5.86,11.665,97.38,,quebec
2358,,9649,22.33,10.93,16.63,117.23,,quebec
2359,,9679,24.86,13.82,19.34,122.91,,quebec
2360,,9710,23.82,12.82,18.32,111.22,,quebec
2361,,9741,18.76,8.2,13.48,113.43,,quebec
2362,,9771,11.14,2.37,6.755000000000001,106.7,,quebec
2363,,9802,3.68,-3.68,0.0,94.36,,quebec
2364,,9832,-3.48,-11.56,-7.5200000000000005,103.08,,quebec
2365,,9863,-6.95,-16.54,-11.745,87.5,,quebec
2366,,9894,-5.4,-15.77,-10.585,73.49,,quebec
2367,,9922,0.53,-9.12,-4.295,78.9,,quebec
2368,,9953,8.61,-0.94,3.835,85.45,,quebec
2369,,9983,17.51,5.83,11.670000000000002,94.51,,quebec
2370,,10014,22.42,11.01,16.715,115.42,,quebec
2371,,10044,24.92,13.86,19.39,122.48,,quebec
2372,,10075,23.93,12.89,18.41,108.73,,quebec
2373,,10106,18.9,8.25,13.575,111.0,,quebec
2374,,10136,11.21,2.4,6.805000000000001,110.05,,quebec
2375,,10167,3.84,-3.46,0.18999999999999995,93.33,,quebec
2376,,10197,-3.51,-11.58,-7.545,104.32,,quebec
2377,,10228,-6.85,-16.45,-11.649999999999999,89.19,,quebec
2378,,10259,-5.29,-15.66,-10.475,76.14,,quebec
2379,,10287,0.35,-9.33,-4.49,79.45,,quebec
2380,,10318,8.48,-1.01,3.7350000000000003,87.56,,quebec
2381,,10348,17.45,5.86,11.655,94.73,,quebec
2382,,10379,22.44,10.98,16.71,112.43,,quebec
2383,,10409,24.9,13.81,19.355,119.22,,quebec
2384,,10440,23.92,12.9,18.41,109.39,,quebec
2385,,10471,19.06,8.3,13.68,109.03,,quebec
2386,,10501,11.36,2.48,6.92,111.86,,quebec
2387,,10532,3.87,-3.47,0.19999999999999996,94.94,,quebec
2388,,10562,-3.66,-11.8,-7.73,104.62,,quebec
2389,,10593,-6.89,-16.51,-11.700000000000001,89.96,,quebec
2390,,10624,-5.18,-15.64,-10.41,75.19,,quebec
2391,,10652,0.41,-9.22,-4.405,78.83,,quebec
2392,,10683,8.42,-1.15,3.635,89.65,,quebec
2393,,10713,17.45,5.76,11.605,94.94,,quebec
2394,,10744,22.41,10.95,16.68,114.77,,quebec
2395,,10774,24.94,13.79,19.365000000000002,119.08,,quebec
2396,,10805,24.01,12.91,18.46,108.27,,quebec
2397,,10836,19.16,8.35,13.754999999999999,109.31,,quebec
2398,,10866,11.34,2.47,6.905,112.27,,quebec
2399,,10897,3.72,-3.63,0.04500000000000015,96.21,,quebec
2400,,10927,-3.63,-11.74,-7.6850000000000005,105.93,,quebec
2401,,10958,-7.0,-16.56,-11.78,90.43,,quebec
2402,,10989,-5.18,-15.62,-10.399999999999999,76.49,,quebec
2403,,11018,0.45,-9.15,-4.3500000000000005,78.88,,quebec
2404,,11049,8.36,-1.14,3.61,92.81,,quebec
2405,,11079,17.36,5.64,11.5,93.21,,quebec
2406,,11110,22.38,10.9,16.64,116.35,,quebec
2407,,11140,24.98,13.82,19.4,118.78,,quebec
2408,,11171,24.01,12.89,18.450000000000003,108.04,,quebec
2409,,11202,19.1,8.32,13.71,109.92,,quebec
2410,,11232,11.34,2.45,6.895,112.75,,quebec
2411,,11263,3.72,-3.64,0.040000000000000036,92.87,,quebec
2412,,11293,-3.32,-11.37,-7.345,106.75,,quebec
2413,,11324,-7.06,-16.6,-11.83,89.11,,quebec
2414,,11355,-5.12,-15.6,-10.36,76.26,,quebec
2415,,11383,0.48,-9.11,-4.3149999999999995,81.72,,quebec
2416,,11414,8.3,-1.2,3.5500000000000003,94.15,,quebec
2417,,11444,17.44,5.65,11.545000000000002,92.0,,quebec
2418,,11475,22.49,10.87,16.68,114.91,,quebec
2419,,11505,25.04,13.89,19.465,119.29,,quebec
2420,,11536,23.98,12.85,18.415,109.33,,quebec
2421,,11567,19.12,8.29,13.705,110.23,,quebec
2422,,11597,11.32,2.4,6.86,113.47,,quebec
2423,,11628,3.82,-3.64,0.08999999999999986,91.65,,quebec
2424,,11658,-3.28,-11.24,-7.26,106.6,,quebec
2425,,11689,-6.93,-16.33,-11.629999999999999,87.07,,quebec
2426,,11720,-5.12,-15.61,-10.365,76.81,,quebec
2427,,11748,0.52,-9.17,-4.325,81.46,,quebec
2428,,11779,8.38,-1.19,3.5950000000000006,92.2,,quebec
2429,,11809,17.41,5.61,11.51,90.59,,quebec
2430,,11840,22.5,10.89,16.695,119.15,,quebec
2431,,11870,24.98,13.85,19.415,120.14,,quebec
2432,,11901,24.06,12.91,18.485,106.21,,quebec
2433,,11932,19.24,8.39,13.815,111.23,,quebec
2434,,11962,11.43,2.49,6.96,110.8,,quebec
2435,,11993,3.82,-3.64,0.08999999999999986,93.67,,quebec
2436,,12023,-3.18,-11.16,-7.17,107.86,,quebec
2437,,12054,-6.98,-16.47,-11.725,85.1,,quebec
2438,,12085,-5.06,-15.59,-10.325,78.08,,quebec
2439,,12113,0.57,-9.06,-4.245,81.85,,quebec
2440,,12144,8.39,-1.14,3.6250000000000004,94.14,,quebec
2441,,12174,17.41,5.63,11.52,92.45,,quebec
2442,,12205,22.51,10.88,16.695,120.62,,quebec
2443,,12235,25.11,13.93,19.52,115.43,,quebec
2444,,12266,24.14,12.96,18.55,108.38,,quebec
2445,,12297,19.25,8.39,13.82,108.93,,quebec
2446,,12327,11.6,2.54,7.07,109.71,,quebec
2447,,12358,3.9,-3.64,0.1299999999999999,94.12,,quebec
2448,,12388,-3.11,-11.05,-7.08,110.83,,quebec
2449,,1,-2.66,-11.24,-6.95,46.68,33.02,toronto
2450,,32,-1.7,-10.63,-6.165,45.14,26.33,toronto
2451,,60,3.47,-5.54,-1.035,57.22,20.81,toronto
2452,,91,11.42,0.56,5.99,64.38,7.3,toronto
2453,,121,18.48,6.19,12.335,67.0,0.14,toronto
2454,,152,23.62,11.1,17.36,68.42,0.0,toronto
2455,,182,26.74,14.18,20.46,77.8,0.0,toronto
2456,,213,25.52,13.37,19.445,81.74,0.0,toronto
2457,,244,21.04,9.44,15.239999999999998,73.02,0.0,toronto
2458,,274,14.16,3.63,8.895,62.12,1.12,toronto
2459,,305,7.16,-0.75,3.205,70.91,6.73,toronto
2460,,335,0.24,-7.55,-3.655,62.33,30.68,toronto
2461,,366,-2.5,-11.11,-6.805,45.62,32.28,toronto
2462,,397,-1.64,-10.64,-6.140000000000001,45.53,25.91,toronto
2463,,425,3.68,-5.31,-0.8149999999999997,56.88,19.9,toronto
2464,,456,11.47,0.57,6.0200000000000005,63.99,7.29,toronto
2465,,486,18.44,6.09,12.265,65.99,0.14,toronto
2466,,517,23.64,11.12,17.38,68.88,0.0,toronto
2467,,547,26.75,14.22,20.485,76.62,0.0,toronto
2468,,578,25.5,13.39,19.445,84.17,0.0,toronto
2469,,609,20.95,9.37,15.16,74.23,0.0,toronto
2470,,639,14.12,3.63,8.875,63.12,1.11,toronto
2471,,670,7.15,-0.81,3.17,70.33,6.43,toronto
2472,,700,0.39,-7.41,-3.5100000000000002,65.51,31.11,toronto
2473,,731,-2.43,-11.02,-6.725,46.38,32.59,toronto
2474,,762,-1.62,-10.61,-6.115,44.34,25.93,toronto
2475,,791,3.75,-5.28,-0.7650000000000001,57.59,19.12,toronto
2476,,822,11.63,0.68,6.155,64.57,6.49,toronto
2477,,852,18.6,6.25,12.425,66.64,0.12,toronto
2478,,883,23.72,11.18,17.45,66.93,0.0,toronto
2479,,913,26.77,14.23,20.5,76.97,0.0,toronto
2480,,944,25.5,13.42,19.46,85.34,0.0,toronto
2481,,975,20.8,9.22,15.010000000000002,74.56,0.0,toronto
2482,,1005,14.03,3.62,8.825,64.17,1.11,toronto
2483,,1036,7.1,-0.8,3.15,70.49,6.88,toronto
2484,,1066,0.41,-7.43,-3.51,65.46,31.73,toronto
2485,,1097,-2.38,-10.87,-6.625,45.36,32.23,toronto
2486,,1128,-1.52,-10.43,-5.975,42.64,24.16,toronto
2487,,1156,3.72,-5.3,-0.7899999999999998,57.91,19.2,toronto
2488,,1187,11.52,0.7,6.109999999999999,67.88,6.17,toronto
